codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0501,0520
09,Patiño,006,0050 ,1014,338,0,1,0,0
09,Patiño,006,0050 ,1015,338,0,0,180,0
09,Patiño,006,0050 ,1016,338,26,0,161,77
09,Patiño,006,0050 ,1017,338,0,0,173,81
09,Patiño,006,0050 ,1018,339,0,0,0,0
09,Patiño,006,0050 ,1019,338,7,0,175,59
09,Patiño,006,0050 ,1020,338,0,0,161,92
09,Patiño,006,0050 ,1021,336,0,0,180,81
09,Patiño,006,0050 ,1022,338,0,0,194,59
09,Patiño,006,0050 ,1023,337,3,0,178,77
09,Patiño,006,0050 ,1024,337,15,3,175,62
09,Patiño,006,0050 ,1025,336,25,2,0,0
09,Patiño,006,0050 ,1026,337,41,6,158,60
09,Patiño,006,0050A,1027,34,0,0,19,2
09,Patiño,006,0050B,1028,293,0,0,0,17
09,Patiño,006,0050B,1029,292,0,0,196,41
09,Patiño,006,0050B,1030,292,0,0,199,43
09,Patiño,006,0050B,1031,291,6,0,205,32
09,Patiño,006,0051 ,1032,105,0,3,46,17
09,Patiño,006,0051A,1033,328,0,0,0,0
09,Patiño,006,0051A,1034,328,0,0,0,0
09,Patiño,006,0051A,1035,328,0,0,0,0
09,Patiño,006,0051A,1036,327,0,0,0,0
09,Patiño,006,0051A,1037,327,0,0,0,0
09,Patiño,006,0051A,1038,327,0,0,0,0
09,Patiño,006,0051A,1039,327,0,0,0,0
09,Patiño,006,0051A,1040,327,0,0,0,0
09,Patiño,006,0051A,1041,327,0,0,0,0
09,Patiño,006,0051A,1042,327,0,0,0,0
09,Patiño,006,0051A,1043,327,0,0,0,0
09,Patiño,006,0051A,1044,327,0,0,0,0
09,Patiño,006,0051A,1045,327,0,0,0,0
09,Patiño,006,0051A,1046,327,0,0,0,0
09,Patiño,006,0051A,1047,327,0,0,0,0
09,Patiño,006,0051A,1048,327,0,0,0,0
09,Patiño,006,0051B,1049,104,0,0,0,0
09,Patiño,006,0052 ,1050,117,0,0,48,6
09,Patiño,006,0053 ,1051,44,0,0,0,0
09,Patiño,006,0054 ,1052,346,0,0,231,55
09,Patiño,006,0054 ,1053,346,0,0,231,39
09,Patiño,006,0054 ,1054,344,14,0,216,65
09,Patiño,006,0054 ,1055,345,0,0,0,0
09,Patiño,006,0054 ,1056,345,0,0,0,0
09,Patiño,006,0054 ,1057,345,0,0,0,0
09,Patiño,006,0054 ,1058,346,0,0,0,0
09,Patiño,006,0054 ,1059,345,6,2,238,49
09,Patiño,006,0054 ,1060,346,84,0,209,0
09,Patiño,006,0054 ,1061,345,1,0,222,42
09,Patiño,006,0054 ,1062,345,0,0,260,48
09,Patiño,006,0054A,1063,91,0,0,0,0
09,Patiño,006,0055 ,1064,51,0,0,0,0
09,Patiño,006,0056 ,1065,349,0,0,0,0
09,Patiño,006,0056 ,1066,347,33,0,210,39
09,Patiño,006,0056 ,1067,348,41,0,195,56
09,Patiño,006,0056 ,1068,348,0,0,0,0
09,Patiño,006,0056 ,1069,348,34,0,223,36
09,Patiño,006,0056 ,1070,349,11,3,201,77
09,Patiño,006,0056 ,1071,349,4,1,231,4
09,Patiño,006,0056 ,1072,348,31,3,233,39
09,Patiño,006,0056 ,1073,349,57,2,194,45
09,Patiño,006,0056 ,1074,347,0,0,0,0
09,Patiño,006,0056 ,1075,347,2,1,189,45
09,Patiño,006,0056 ,1076,347,35,0,201,51
09,Patiño,006,0056 ,1077,347,33,0,206,43
09,Patiño,006,0056 ,1078,347,16,1,215,64
09,Patiño,006,0056 ,1079,347,0,0,0,0
09,Patiño,006,0056 ,1080,347,0,0,0,0
09,Patiño,006,0056 ,1081,346,24,1,208,55
09,Patiño,006,0056 ,1082,348,27,0,212,46
09,Patiño,006,0056 ,1083,347,9,2,0,62
09,Patiño,006,0056 ,1084,347,44,3,204,44
09,Patiño,006,0056 ,1085,346,24,0,213,50
09,Patiño,006,0056 ,1086,347,38,10,197,50
09,Patiño,006,0056 ,1087,347,23,0,211,119
09,Patiño,006,0056 ,1088,347,1,1,213,0
09,Patiño,006,0056 ,1089,347,26,0,210,52
09,Patiño,006,0056A,1090,216,0,0,0,0
09,Patiño,006,0056A,1091,215,3,3,90,30
09,Patiño,006,0057 ,1092,125,10,1,35,13
09,Patiño,006,0058 ,1093,44,0,0,12,2
09,Patiño,006,0058A,1094,45,1,0,8,1
09,Patiño,006,0059 ,1095,41,1,0,10,4
09,Patiño,006,0059A,1096,56,0,0,0,0
09,Patiño,006,0060 ,1097,330,31,0,206,37
09,Patiño,006,0060 ,1098,330,0,0,210,39
09,Patiño,006,0060 ,1099,329,0,0,236,22
09,Patiño,006,0060 ,1100,330,9,0,0,0
09,Patiño,006,0060 ,1101,330,4,24,218,21
09,Patiño,006,0060 ,1102,330,25,2,217,32
09,Patiño,006,0060 ,1103,329,0,0,228,41
09,Patiño,006,0060 ,1104,329,0,0,0,0
09,Patiño,006,0060 ,1105,329,32,0,226,24
09,Patiño,006,0060 ,1106,329,44,0,226,10
09,Patiño,006,0060 ,1107,330,30,0,215,29
09,Patiño,006,0060 ,1108,329,0,0,0,0
09,Patiño,006,0060 ,1109,329,3,0,241,40
09,Patiño,006,0060 ,1110,329,1,1,232,15
09,Patiño,006,0060 ,1111,329,36,1,223,14
09,Patiño,006,0060A,1112,30,12,0,8,1
09,Patiño,006,0061 ,1113,318,0,0,117,13
09,Patiño,006,0062 ,1114,135,0,0,16,11
09,Patiño,006,0063 ,1115,12,0,0,0,0
09,Patiño,006,0063A,1116,67,1,0,9,20
09,Patiño,006,0064 ,1117,310,0,0,0,19
09,Patiño,006,0064 ,1118,313,7,0,231,24
09,Patiño,006,0064 ,1119,311,5,0,239,23
09,Patiño,006,0064 ,1120,309,12,0,246,19
09,Patiño,006,0064 ,1121,311,0,0,137,15
09,Patiño,006,0064 ,1122,310,11,0,246,14
09,Patiño,006,0064A,1123,340,0,0,0,0
09,Patiño,006,0064A,1124,343,1,2,189,98
09,Patiño,006,0064A,1125,341,9,2,178,77
09,Patiño,006,0064A,1126,341,0,0,0,0
09,Patiño,006,0064A,1127,341,0,0,0,0
09,Patiño,006,0064A,1128,341,1,0,177,90
09,Patiño,006,0064A,1129,341,35,0,183,58
09,Patiño,006,0064A,1130,341,7,0,196,70
09,Patiño,006,0064A,1131,341,7,1,191,84
09,Patiño,006,0064A,1132,343,1,0,48,50
09,Patiño,006,0064A,1133,341,0,0,214,70
09,Patiño,006,0064B,1134,39,0,0,0,0
09,Patiño,006,0065 ,1135,256,0,0,0,0
09,Patiño,006,0065 ,1136,257,0,0,0,0
09,Patiño,006,0065 ,1137,256,0,0,0,0
09,Patiño,006,0065A,1138,30,0,0,3,2
09,Patiño,006,0065B,1139,44,0,0,1,0
09,Patiño,006,0066 ,1140,112,0,0,0,0
09,Patiño,006,0066A,1141,78,0,0,0,0
09,Patiño,006,0066B,1142,31,0,0,0,0
09,Patiño,006,0067 ,1143,336,0,0,214,34
09,Patiño,006,0067 ,1144,338,0,0,0,0
09,Patiño,006,0067 ,1145,338,0,0,0,0
09,Patiño,006,0067 ,1146,339,0,0,0,0
09,Patiño,006,0067 ,1147,337,0,0,0,0
09,Patiño,006,0067 ,1148,337,0,0,0,0
09,Patiño,006,0067 ,1149,338,0,0,0,0
09,Patiño,006,0067 ,1150,338,0,0,0,0
09,Patiño,006,0067 ,1151,337,0,0,0,0
09,Patiño,006,0067 ,1152,338,0,0,0,0
09,Patiño,006,0067 ,1153,338,0,0,0,0
09,Patiño,006,0067 ,1154,336,2,0,0,7
09,Patiño,006,0067 ,1155,338,0,0,0,0
09,Patiño,006,0067 ,1156,337,4,0,192,24
09,Patiño,006,0067 ,1157,338,23,1,206,33
09,Patiño,006,0067 ,1158,339,1,3,0,0
09,Patiño,006,0067 ,1159,338,0,0,0,0
09,Patiño,006,0067 ,1160,337,0,0,0,0
09,Patiño,006,0067 ,1161,338,0,0,0,0
09,Patiño,006,0067 ,1162,337,3,0,153,37
09,Patiño,006,0067 ,1163,338,0,0,0,0
09,Patiño,006,0067 ,1164,335,0,0,0,0
09,Patiño,006,0067 ,1165,338,26,0,183,38
09,Patiño,006,0067 ,1166,338,3,3,194,30
09,Patiño,006,0067 ,1167,337,0,0,0,0
09,Patiño,006,0067 ,1168,338,0,0,0,0
09,Patiño,006,0067 ,1169,336,0,0,0,0
09,Patiño,006,0067 ,1170,337,0,0,0,0
09,Patiño,006,0067 ,1171,339,0,0,0,0
09,Patiño,006,0067 ,1172,336,0,0,0,0
09,Patiño,006,0067 ,1173,338,0,0,0,0
09,Patiño,006,0067 ,1174,337,0,0,0,0
09,Patiño,006,0067A,1175,98,0,0,0,0
09,Patiño,006,0068 ,1176,185,0,0,0,0
09,Patiño,006,0068 ,1177,181,0,0,0,0
09,Patiño,006,0069 ,1178,43,0,0,7,3
09,Patiño,006,0070 ,1179,337,11,0,139,151
09,Patiño,006,0070 ,1180,339,1,1,149,153
09,Patiño,006,0070 ,1181,337,5,0,145,140
09,Patiño,006,0070 ,1182,337,7,0,131,153
09,Patiño,006,0070 ,1183,338,11,0,165,110
09,Patiño,006,0070 ,1184,337,8,0,113,168
09,Patiño,006,0070A,1185,55,0,0,24,19
09,Patiño,006,0071 ,1186,323,34,2,186,39
09,Patiño,006,0071 ,1187,324,0,0,0,0
09,Patiño,006,0071 ,1188,323,0,0,0,0
09,Patiño,006,0071 ,1189,323,3,2,201,49
09,Patiño,006,0071 ,1190,324,0,0,0,0
09,Patiño,006,0071 ,1191,321,0,0,0,0
09,Patiño,006,0071 ,1192,323,0,0,0,0
09,Patiño,006,0071 ,1193,322,0,0,0,0
09,Patiño,006,0071 ,1194,323,71,0,145,36
09,Patiño,006,0071 ,1195,323,0,0,0,0
09,Patiño,006,0071 ,1196,321,2,3,189,43
09,Patiño,006,0071 ,1197,322,0,0,204,40
09,Patiño,006,0071 ,1198,324,35,0,167,47
09,Patiño,006,0071 ,1199,323,0,0,0,0
09,Patiño,006,0071A,1200,207,11,0,111,12
09,Patiño,006,0071A,1201,207,11,0,122,8
09,Bermejo,007,0072 ,1202,211,0,0,0,0
09,Bermejo,007,0072 ,1203,210,0,0,0,0
09,Bermejo,007,0072A,1204,78,0,0,0,0
09,Bermejo,007,0072B,1205,175,0,0,0,0
09,Bermejo,007,0073 ,1206,333,0,0,196,25
09,Bermejo,007,0073 ,1207,333,6,3,181,34
09,Bermejo,007,0074 ,1208,185,0,0,0,0
09,Bermejo,007,0075 ,1209,333,2,1,185,72
09,Bermejo,007,0075 ,1210,331,0,0,0,0
09,Bermejo,007,0075 ,1211,331,3,0,185,90
09,Bermejo,007,0075 ,1212,331,1,0,162,87
09,Bermejo,007,0075 ,1213,331,0,0,0,0
09,Bermejo,007,0075 ,1214,331,0,0,0,0
09,Bermejo,007,0075 ,1215,331,0,0,162,111
09,Bermejo,007,0075 ,1216,330,4,1,0,0
09,Bermejo,007,0075 ,1217,330,0,0,0,0
09,Bermejo,007,0075 ,1218,330,3,0,182,73
09,Bermejo,007,0075 ,1219,329,0,2,169,97
09,Bermejo,007,0075 ,1220,330,0,0,0,0
09,Bermejo,007,0076 ,1221,294,0,0,0,0
09,Bermejo,007,0076A,1222,153,0,0,0,0
09,Bermejo,007,0077 ,1223,287,0,0,0,0
09,Bermejo,007,0077 ,1224,286,0,0,0,0
09,Bermejo,007,0078 ,1225,274,0,0,0,0
09,Bermejo,007,0079 ,1226,104,0,0,0,0
09,Bermejo,007,0080 ,1227,313,2,0,258,2
09,Bermejo,007,0080 ,1228,313,0,0,273,0
09,Bermejo,007,0080 ,1229,314,0,0,272,1
09,Bermejo,007,0080 ,1230,313,0,0,0,0
09,Bermejo,007,0080 ,1231,313,0,0,0,0
09,Bermejo,007,0080 ,1232,315,0,0,0,0
09,Bermejo,007,0080 ,1233,312,0,0,0,0
09,Bermejo,007,0080A,1234,299,0,0,0,0
09,Bermejo,007,0080B,1235,200,0,0,0,0
09,Bermejo,007,0081 ,1236,318,8,0,262,0
09,Bermejo,007,0081 ,1237,319,13,0,226,27
09,Bermejo,007,0081 ,1238,319,1,1,242,21
09,Bermejo,007,0081 ,1239,320,2,0,215,30
09,Bermejo,007,0081 ,1240,318,6,1,257,11
09,Bermejo,007,0081A,1241,70,0,1,49,0
09,Matacos,008,0082 ,1242,341,0,4,237,0
09,Matacos,008,0082 ,1243,341,0,7,249,12
09,Matacos,008,0082 ,1244,340,0,1,234,9
09,Matacos,008,0082 ,1245,340,0,0,215,218
09,Matacos,008,0082 ,1246,340,0,0,212,0
09,Matacos,008,0082 ,1247,340,10,0,224,18
09,Matacos,008,0082 ,1248,341,0,1,211,25
09,Matacos,008,0082 ,1249,340,0,0,237,8
09,Matacos,008,0082 ,1250,340,3,0,227,7
09,Matacos,008,0082 ,1251,339,0,0,68,18
09,Matacos,008,0082 ,1252,339,0,0,213,33
09,Matacos,008,0082 ,1253,339,0,0,0,0
09,Matacos,008,0082 ,1254,339,1,0,223,33
09,Matacos,008,0082 ,1255,339,0,0,233,0
09,Matacos,008,0082 ,1256,339,1,0,242,12
09,Matacos,008,0082 ,1257,339,19,0,220,29
09,Matacos,008,0082 ,1258,340,14,0,217,30
09,Matacos,008,0082 ,1259,339,0,0,240,7
09,Matacos,008,0082 ,1260,340,0,0,0,5
09,Matacos,008,0082 ,1261,339,0,0,0,18
09,Matacos,008,0082 ,1262,338,0,2,231,17
09,Matacos,008,0082 ,1263,340,0,0,0,0
09,Matacos,008,0082 ,1264,339,4,1,253,0
09,Matacos,008,0082 ,1265,339,0,0,0,0
09,Matacos,008,0082 ,1266,340,0,0,0,0
09,Matacos,008,0082 ,1267,340,9,3,0,0
09,Matacos,008,0082 ,1268,339,0,4,224,27
09,Matacos,008,0082 ,1269,339,3,2,213,0
09,Matacos,008,0082 ,1270,339,2,3,244,15
09,Matacos,008,0082 ,1271,338,0,0,0,0
09,Matacos,008,0082 ,1272,341,0,0,0,0
09,Matacos,008,0082 ,1273,339,2,0,266,12
09,Matacos,008,0082 ,1274,339,0,0,241,7
09,Matacos,008,0082 ,1275,340,1,0,0,0
09,Matacos,008,0082A,1276,101,0,0,5,3
09,Matacos,008,0082B,1277,59,0,0,0,0
09,Ramón Lista,009,0083 ,1278,340,1,3,290,4
09,Ramón Lista,009,0083 ,1279,339,0,0,276,15
09,Ramón Lista,009,0083 ,1280,338,0,0,0,0
09,Ramón Lista,009,0083 ,1281,339,0,0,0,0
09,Ramón Lista,009,0083 ,1282,338,0,0,264,6
09,Ramón Lista,009,0083 ,1283,338,0,0,22,0
09,Ramón Lista,009,0083 ,1284,339,12,0,270,3
09,Ramón Lista,009,0083A,1285,346,0,0,0,0
09,Ramón Lista,009,0083A,1286,346,0,0,0,0
09,Ramón Lista,009,0083A,1287,346,0,0,0,0
09,Ramón Lista,009,0083A,1288,346,0,0,0,0
09,Ramón Lista,009,0083A,1289,345,0,0,0,0
09,Ramón Lista,009,0083A,1290,345,0,0,0,0
09,Ramón Lista,009,0083A,1291,345,13,0,205,45
09,Ramón Lista,009,0083A,1292,344,23,0,191,66
09,Ramón Lista,009,0083A,1293,345,7,0,152,89
09,Ramón Lista,009,0083A,1294,345,12,0,166,98
09,Ramón Lista,009,0083B,1295,245,0,0,0,0
09,Ramón Lista,009,0083B,1296,245,0,0,0,0
09,Ramón Lista,009,0083B,1297,244,0,0,0,0
09,Ramón Lista,009,0083C,1298,151,0,0,0,0
09,Ramón Lista,009,0084 ,1299,259,2,1,140,43
09,Ramón Lista,009,0084 ,1300,261,0,0,0,0
09,Ramón Lista,009,0084 ,1301,259,0,0,141,25
09,Ramón Lista,009,0084A,1302,280,20,0,158,16
09,Ramón Lista,009,0084A,1303,280,0,0,0,0
09,Ramón Lista,009,0084B,1304,250,15,0,173,9
09,Ramón Lista,009,0084B,1305,250,0,0,0,0
09,Ramón Lista,009,0084B,1306,251,0,0,0,0
09,Ramón Lista,009,0084C,1307,244,0,0,0,0
09,Ramón Lista,009,0084C,1308,244,0,0,0,0
